date,createdAt,timestamp,context,value
2023-11-23 23:04:33.808000-05:00,1700798673808,1700798673808,{},32.5
2023-11-23 23:04:32.312000-05:00,1700798672312,1700798672312,{},32.5
2023-11-23 23:04:30.803000-05:00,1700798670803,1700798670803,{},32.5
2023-11-23 23:04:29.299000-05:00,1700798669299,1700798669299,{},32.75
2023-11-23 23:04:27.799000-05:00,1700798667799,1700798667799,{},32.75
2023-11-23 23:04:26.294000-05:00,1700798666294,1700798666294,{},32.5
2023-11-23 23:04:24.792000-05:00,1700798664792,1700798664792,{},32.25
2023-11-23 23:04:23.290000-05:00,1700798663290,1700798663290,{},32.5
2023-11-23 23:04:21.792000-05:00,1700798661792,1700798661792,{},32.75
2023-11-23 23:04:20.284000-05:00,1700798660284,1700798660284,{},32.5
2023-11-23 23:04:18.785000-05:00,1700798658785,1700798658785,{},32.5
2023-11-23 23:04:17.276000-05:00,1700798657276,1700798657276,{},32.5
2023-11-23 23:04:15.792000-05:00,1700798655792,1700798655792,{},32.5
2023-11-23 23:04:14.272000-05:00,1700798654272,1700798654272,{},32.75
2023-11-23 23:04:12.766000-05:00,1700798652766,1700798652766,{},32.75
2023-11-23 23:04:11.281000-05:00,1700798651281,1700798651281,{},32.75
2023-11-23 23:04:09.765000-05:00,1700798649765,1700798649765,{},32.75
2023-11-23 23:04:08.260000-05:00,1700798648260,1700798648260,{},32.75
2023-11-23 23:04:06.815000-05:00,1700798646815,1700798646815,{},32.75
2023-11-23 23:04:05.255000-05:00,1700798645255,1700798645255,{},32.25
2023-11-23 23:04:03.753000-05:00,1700798643753,1700798643753,{},32.75
2023-11-23 23:04:02.248000-05:00,1700798642248,1700798642248,{},33.0
2023-11-23 23:04:00.769000-05:00,1700798640769,1700798640769,{},32.5
2023-11-23 23:03:59.252000-05:00,1700798639252,1700798639252,{},32.25
2023-11-23 23:03:57.738000-05:00,1700798637738,1700798637738,{},32.5
2023-11-23 23:03:56.235000-05:00,1700798636235,1700798636235,{},32.25
2023-11-23 23:03:54.733000-05:00,1700798634733,1700798634733,{},32.75
2023-11-23 23:03:53.234000-05:00,1700798633234,1700798633234,{},32.25
2023-11-23 23:03:51.725000-05:00,1700798631725,1700798631725,{},32.75
2023-11-23 23:03:50.232000-05:00,1700798630232,1700798630232,{},33.0
2023-11-23 23:03:48.728000-05:00,1700798628728,1700798628728,{},32.75
2023-11-23 23:03:47.219000-05:00,1700798627219,1700798627219,{},32.75
2023-11-23 23:03:45.716000-05:00,1700798625716,1700798625716,{},32.5
2023-11-23 23:03:44.214000-05:00,1700798624214,1700798624214,{},32.75
2023-11-23 23:03:42.721000-05:00,1700798622721,1700798622721,{},33.25
2023-11-23 23:03:41.268000-05:00,1700798621268,1700798621268,{},32.0
2023-11-23 23:03:39.710000-05:00,1700798619710,1700798619710,{},32.75
2023-11-23 23:03:38.200000-05:00,1700798618200,1700798618200,{},32.0
2023-11-23 23:03:36.707000-05:00,1700798616707,1700798616707,{},33.25
2023-11-23 23:03:35.194000-05:00,1700798615194,1700798615194,{},33.0
2023-11-23 23:03:33.692000-05:00,1700798613692,1700798613692,{},32.75
2023-11-23 23:03:32.192000-05:00,1700798612192,1700798612192,{},32.75
2023-11-23 23:03:30.692000-05:00,1700798610692,1700798610692,{},32.5
2023-11-23 23:03:29.188000-05:00,1700798609188,1700798609188,{},32.5
2023-11-23 23:03:27.684000-05:00,1700798607684,1700798607684,{},32.75
2023-11-23 23:03:26.232000-05:00,1700798606232,1700798606232,{},32.75
2023-11-23 23:03:24.680000-05:00,1700798604680,1700798604680,{},33.0
2023-11-23 23:03:23.176000-05:00,1700798603176,1700798603176,{},32.25
2023-11-23 23:03:21.675000-05:00,1700798601675,1700798601675,{},33.0
2023-11-23 23:03:20.170000-05:00,1700798600170,1700798600170,{},33.0
2023-11-23 23:03:18.691000-05:00,1700798598691,1700798598691,{},33.0
2023-11-23 23:03:17.163000-05:00,1700798597163,1700798597163,{},33.25
2023-11-23 23:03:15.700000-05:00,1700798595700,1700798595700,{},33.0
2023-11-23 23:03:14.159000-05:00,1700798594159,1700798594159,{},33.25
2023-11-23 23:03:12.654000-05:00,1700798592654,1700798592654,{},32.75
2023-11-23 23:03:11.157000-05:00,1700798591157,1700798591157,{},33.25
2023-11-23 23:03:09.651000-05:00,1700798589651,1700798589651,{},33.0
