date,createdAt,timestamp,context,value
2023-11-22 22:45:04.221000-05:00,1700711104221,1700711104221,{},25.25
2023-11-22 22:45:02.719000-05:00,1700711102719,1700711102719,{},25.5
2023-11-22 22:45:01.217000-05:00,1700711101217,1700711101217,{},25.25
2023-11-22 22:44:59.715000-05:00,1700711099715,1700711099715,{},25.25
2023-11-22 22:44:58.213000-05:00,1700711098213,1700711098213,{},25.25
2023-11-22 22:44:56.713000-05:00,1700711096713,1700711096713,{},25.25
2023-11-22 22:44:55.205000-05:00,1700711095205,1700711095205,{},25.5
2023-11-22 22:44:53.705000-05:00,1700711093705,1700711093705,{},25.25
2023-11-22 22:44:52.207000-05:00,1700711092207,1700711092207,{},25.25
2023-11-22 22:44:50.696000-05:00,1700711090696,1700711090696,{},25.0
2023-11-22 22:44:49.204000-05:00,1700711089204,1700711089204,{},25.5
2023-11-22 22:44:47.691000-05:00,1700711087691,1700711087691,{},25.25
2023-11-22 22:44:46.191000-05:00,1700711086191,1700711086191,{},24.75
2023-11-22 22:44:44.687000-05:00,1700711084687,1700711084687,{},25.5
2023-11-22 22:44:43.181000-05:00,1700711083181,1700711083181,{},25.75
2023-11-22 22:44:41.682000-05:00,1700711081682,1700711081682,{},25.5
2023-11-22 22:44:40.175000-05:00,1700711080175,1700711080175,{},25.5
2023-11-22 22:44:38.694000-05:00,1700711078694,1700711078694,{},25.25
2023-11-22 22:44:37.174000-05:00,1700711077174,1700711077174,{},25.25
2023-11-22 22:44:35.670000-05:00,1700711075670,1700711075670,{},25.5
2023-11-22 22:44:34.167000-05:00,1700711074167,1700711074167,{},25.25
2023-11-22 22:44:32.664000-05:00,1700711072664,1700711072664,{},25.25
2023-11-22 22:44:31.160000-05:00,1700711071160,1700711071160,{},25.25
2023-11-22 22:44:29.666000-05:00,1700711069666,1700711069666,{},25.5
2023-11-22 22:44:28.152000-05:00,1700711068152,1700711068152,{},25.25
2023-11-22 22:44:26.651000-05:00,1700711066651,1700711066651,{},25.75
2023-11-22 22:44:25.148000-05:00,1700711065148,1700711065148,{},25.25
2023-11-22 22:44:23.648000-05:00,1700711063648,1700711063648,{},25.0
2023-11-22 22:44:22.140000-05:00,1700711062140,1700711062140,{},25.75
2023-11-22 22:44:20.638000-05:00,1700711060638,1700711060638,{},25.5
2023-11-22 22:44:19.140000-05:00,1700711059140,1700711059140,{},25.5
2023-11-22 22:44:17.635000-05:00,1700711057635,1700711057635,{},25.5
2023-11-22 22:44:16.132000-05:00,1700711056132,1700711056132,{},25.25
2023-11-22 22:44:14.626000-05:00,1700711054626,1700711054626,{},25.25
2023-11-22 22:44:13.124000-05:00,1700711053124,1700711053124,{},25.75
2023-11-22 22:44:11.624000-05:00,1700711051624,1700711051624,{},25.5
2023-11-22 22:44:10.120000-05:00,1700711050120,1700711050120,{},25.5
2023-11-22 22:44:08.615000-05:00,1700711048615,1700711048615,{},25.75
2023-11-22 22:44:07.443000-05:00,1700711047443,1700711047443,{},25.75
2023-11-22 22:44:04.107000-05:00,1700711044107,1700711044107,{},25.25
2023-11-22 22:44:02.607000-05:00,1700711042607,1700711042607,{},25.5
2023-11-22 22:44:01.108000-05:00,1700711041108,1700711041108,{},25.25
2023-11-22 22:43:59.603000-05:00,1700711039603,1700711039603,{},25.25
2023-11-22 22:43:58.128000-05:00,1700711038128,1700711038128,{},25.5
2023-11-22 22:43:56.599000-05:00,1700711036599,1700711036599,{},25.75
2023-11-22 22:43:55.093000-05:00,1700711035093,1700711035093,{},25.5
2023-11-22 22:43:53.589000-05:00,1700711033589,1700711033589,{},25.75
2023-11-22 22:43:52.090000-05:00,1700711032090,1700711032090,{},25.25
2023-11-22 22:43:50.584000-05:00,1700711030584,1700711030584,{},25.25
2023-11-22 22:43:49.083000-05:00,1700711029083,1700711029083,{},25.5
2023-11-22 22:43:47.594000-05:00,1700711027594,1700711027594,{},25.5
2023-11-22 22:43:46.076000-05:00,1700711026076,1700711026076,{},25.75
2023-11-22 22:43:44.573000-05:00,1700711024573,1700711024573,{},26.0
2023-11-22 22:43:43.076000-05:00,1700711023076,1700711023076,{},25.75
2023-11-22 22:43:41.571000-05:00,1700711021571,1700711021571,{},25.5
2023-11-22 22:43:40.073000-05:00,1700711020073,1700711020073,{},25.75
